source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,interview_procedures,interview_invitation_timing,interview_day,regional_interviews,recorded_video_interviews,notes
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,124,72,359.155,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,Four (4) in-person Multiple Mini Interview (MMI) stations and a one-to-one personal interview constitutes the San Juan Bautista format of interview.,"Interview invitations will be sent in October 2026, and interviews will begin in November 2026.","After the interview sessions , applicants are given the opportunity to visit the campus and to talk informally with students.",Regional interviews are available.,Remote (virtual) MMI interview can be offered under specific circumstances,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,125,72,262.147,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,The interviews of the program are in a Multiple Mini- Interview format through the Teams platform (MMI). The purpose of the interview is to collect information concerning the qualities of those applicants selected for an interview.,every October (subject to change),"Professional dress code, minimum of one hour in lenght",no,No,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,126,72,175.146,PR,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,,"Interview invitations are sent by email or phone, beginning in the last two weeks of November.","It is required that interview candidates bring a portfolio that must include documents that evidence your participation in extracurricular activities (research, community service, leadership and scholarly activities).",Regional interviews are not available.,Virtual interviews will be accepted from November 1st to March 15.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,127,72,61.146,RI,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University,Group session and two individual meetings.,August,"Thursdays and most Fridays between mid- September and February. The interview day program runs from 9:40am until 3:30pm and includes an orientation session, virtual tour led by a current student, student lunchtime panel, and two 30 minute one-on-one open file interviews.",Admissions interviews are conducted virtually.,Admissions interviews are conducted virtually.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,128,74,429.163,SC,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,"Virtual interviews include 3, one-on-one interviews with a variety of MUSC members (faculty, staff, students, alumni). Interviewees have the opportunity to connect with faculty and current medical students.",August,"MUSC College of Medicine is privileged to connect with a variety of academically gifted and uniquely talented applicants who share our pursuit of medical excellence, innovation and compassionate service. The purpose of the Interview Day is to help the Admissions Committee better understand who you are, what matters most to you and why you have chosen to become a physician. To learn more about the interview process and the Virtual Interview Day, please visit: http://medicine.musc.edu/p rograms/doctor- medicine/admissions/interv iew-process",Regional physicians (MUSC alumni) assist with virtual interviews.,Virtual interviews will be offered. Please visit the MUSC COM Interview Process for information: https://medicine.mus c.edu/programs/doct or- medicine/admissions /interview-process,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,129,74,324.163,SC,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,Two 30-minute interviews.,August of the application year.,"In addition to two virtual 30 -minute interviews, applicants will have a virtual meeting with our student ambassadors to hear about the SOM and ask questions. There is also a question and answer session with a representative of the Office of Admissions.",no,All interviews will be virtual this year in our AMP application system.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,130,74,272.155,SC,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,One virtual traditional 50- minute interview with 2 members of the Admissions Evaluation Committee,August,https://sc.edu/study/colleg es_schools/medicine_gree nville/admissions/learn_ho w_to_apply/interview_day/,no,"Yes, all interviews are virtual",
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,131,74,185.154,SD,"University of South Dakota, Sanford School of Medicine","University of South Dakota, Sanford School of Medicine","Currently, one on one virtual interviews. Please check for updates.",Mid August to early September,Interview day will be virtual and consist of various presentations in the morning followed by one- on-one interviews in the afternoon. More information will be provided following interview invitation.,Not applicable.,All interviews are virtual.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,132,76,492.163,TN,East Tennessee State University James H. Quillen College of Medicine,East Tennessee State University James H. Quillen College of Medicine,"Two one-on-one, semi- structured interviews with admissions committee members.",Earliest invitations sent mid-late August.,"For the 2026-2027 application year, all interviews and informational sessions will be conducted virtually. Information and instructions regarding interviews will be provided to selected applicants. Applicants will first attend a virtual information session with admissions and financial services staff on a afternoon prior to the interview day. The interview day consists of two semi-structured interviews with members of the admissions committee.",Regional interviews are not available.,All interviews for the 2026-2027 application year will be virtual.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,133,76,395.155,TN,Meharry Medical College,Meharry Medical College,"Candidates have the opportunity to interview with members of the School of Medicine Admissions Committee which includes but is not limited to School of Medicine faculty, alumni, and current medical students.",July 1st,"Candidates have the opportunity to interview with members of the School of Medicine Admissions Committee which includes but is not limited to School of Medicine faculty, alumni, and current medical students.",not available.,Yes,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,134,76,65.155,TN,"Thomas F. Frist, Jr. College of Medicine at Belmont University","Thomas F. Frist, Jr. College of Medicine at Belmont University",Two interviews are included - a traditional open file interview and a structured closed file interview. Each interview lasts 30 minutes. The rest of the interview session is designed for applicants to learn about FCoM and ask questions.,We anticipate our first interview invitations being sent in August.,"Candidates will be sent information to review and familiarize themselves with prior to the interview day. During the interview session, there will be plenty of time to ask questions and learn more about the topics important to you in selecting a medical school. Two interviews are conducted. One is a traditional open-file interview with a faculty member or member of the admissions committee lasting approximately 30 minutes. The second is a structured interview conducted by a member of the FCoM community that includes standard questions and the interviewer is blind to all application materials. This interview may feel similar to an MMI experience. As a newer school, the interview day is designed specifically to allow time for applicants to ask questions and learn more about areas of interest.",Regional interviews are not available. All interviews will be conducted virtually via Zoom. Accepted students will be invited to campus to visit.,FCoM will conduct virtual interviews for the 2027 admissions cycle. Applicants can expect information and instructions via email.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,135,78,590.155,TN,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,Two individual interviews with admissions committee members. One interview is academic in nature while the other focuses on the personal aspects of the applicant. Interviews last 30.,October,https://www.uthsc.edu/med icine/admissions/interview- day.php,The College of Medicine Committee on Admissions includes faculty from regional campuses. Candidates may be interviewed by one of those committee members.,The College of Medicine will continue to host interviews virtually throughout the entire 2027 admissions cycle.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,136,78,197.155,TN,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,"Two interviews are held.One interview is an open file (AMCAS and secondary) interview that lasts roughly 35 minutes.The other is a short, closed file interview that lasts roughly 20 minutes.Candidates spend the rest of the day learning more about us.",Invitations to interview for both the MD and MD/PhD programs are sent via email from August until January.,"For the 2026 cycle, Vanderbilt will conduct virtual interviews. Candidates are invited to an informal gathering with current students virtually. For the virtual interview day, VUSM utilizes a Zoom platform. For an hour before the interview, there is an informal conversation with a faculty member. After the candidates interview, a session on the curriculum is held. While interviewees are eating lunch, there is a student experience panel (no faculty or staff allowed). After that session is over, VUSM explains the admissions and financial aid process. There are also sessions throughout the cycle for interviewees to learn more about research. Interviewees are encouraged to reach out with any questions they might have about the area or school. The MD Ambassadors (https://medschool.vander bilt.edu/md/admissions/am bassadors/) are a wonderful way to get a current student's perspective. The MD/PhD interview allows candidates to interview with potential research mentors.",Regional interviews are not available.,VUSM will conduct Zoom interviews for this cycle. Emails regarding additional information sessions for candidates will be sent to interviewees as the cycle progresses.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,137,78,128.155,TX,Anne Burnett Marion School of Medicine at TCU,Anne Burnett Marion School of Medicine at TCU,The Burnett School of Medicine at TCU participates in the virtual Multiple Mini-Interview (MMI) format through the KIRA platform.,July 2026,Information about our interview day is given to applicants at the time they confirm their interview day.,no,The Burnett School of Medicine at TCU participates in the virtual Multiple Mini- Interview (MMI) format through the KIRA platform.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,138,80,393.163,TX,Baylor College of Medicine,Baylor College of Medicine,2 virtual traditional 30- minute interview by two faculty members or 1 faculty and 1 student/resident/fellow member of the Admissions Interviewing Subcommittee.,Interview invitations will be sent out from July 2026 to December 2027.,"Interview sessions will be held virtually via ZOOM. Each applicant will receive two 30 -minute virtual live traditional interviews with two faculty members or 1 faculty member and 1 student/resident/fellow member of the Admissions Interviewing Subcommittee. Interviews will be held Friday afternoons. The Admissions Deans will welcome the applicants and then turn it over to current BCM students who will explain the agenda for the day. The session will close with the Admissions Deans saying a few words, a live student panel for Q&A, and then an optional 'Life in Houston' live presentation. The Thursday evening before every interview session, a virtual student social will be held for all interviewees.",Interviews will be held virtually.,"Yes, all interviews will be held virtually.",
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,139,80,261.163,TX,McGovern Medical School at the University of Texas Health Science Center at Houston,McGovern Medical School at the University of Texas Health Science Center at Houston,"Two, 20-minute virtual interviews",July,"Applicants will have two, 20-minute interviews with a faculty member, resident, or MS4 student interviewer. Most interviews last around 20 minutes with the maximum allotted time of 30 minutes. Applicants are provided the opportunity to interact with faculty and current students throughout the day and learn about the curriculum.",,"Currently, all interviews are conducted virtually",
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,140,82,339.163,TX,Texas A&M University School of Medicine,Texas A&M University School of Medicine,"For the MD and EnMed programs, the format is the Multiple Mini Interview (MMI). Each applicant is given (six) 5-minute stations and one 15- minute personal interview assessing interpersonal skills and competencies across multiple categories.","Interview invitations sent approximately two-three weeks in advance of an interview session date. Interviews begin on July, 2026 and conclude approximately January, 2027.","An Interview Orientation is conducted on Monday from 10 am - 12:30 pm. The Interview Orientation include presentations, and medical student panels. The MMI Interview sessions are conducted via KIRA Platform beginning in late July and concluding in late January. The MMI sessions are conducted on Tuesday, Wednesday and Thursday. Applicants selected to interview for the MD/PhD program are conducted over two days. MD/PhD applicants interview virtually for the PhD program on Wednesdays. EnMed applicants interview are conducted in -person on Mondays on the Houston Methodist Hospital campus. Applicants will NOT be considered for interview until the primary and secondary applications and supplemental documents are completed AND submitted and the $60 application fee is received.","For the Regular MD program, interviews are conducted virtually via Kira Platform. All Engineering Medicine (EnMed) interviews are conducted in person at the Houston Methodist Hospital campus.",Interviews are conducted virtually via Kira Platform. Video interviews are not an option for EnMed.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,141,82,243.163,TX,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Multiple Mini Interviews. Virtual interviews via zoom.,Early July,Our interview day begins at 8:30 a.m. MST with an orientation to the school and video tours of the Medical Education facilities. Interviews are conducted in the afternoon following a break for lunch and the day will conclude at 3:00pm MST.,no,Yes,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,142,84,456.163,TX,Texas Tech University Health Sciences Center School of Medicine,Texas Tech University Health Sciences Center School of Medicine,"Two one-on-one twenty minute interviews with School of Medicine faculty, and/or 3rd or 4th year medical students. Faculty from some partnering dual/joint degree programs also interview for applicants applying to those programs.",mid-July,"Currently, all interviews and interview days are held virtually. TTUHSC School of Medicine does provide opportunities for applicants who have been invited to interview to come visit the campus on select Preview Days throughout the interview cycle. During the virtual interview day, applicants can expect to meet current students, watch videos and presentations about the school and program. After the interview day we invite applicants to come visit our campus in person through our exclusive Preview Day events.",Yes.,All interviews are held virtually.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,143,84,387.163,TX,The University of Texas at Tyler School of Medicine,The University of Texas at Tyler School of Medicine,All interviews will be conducted face-to-face on the campus of UT Tyler SOM.,June 2026,Interviews will be conducted in person. Interview day will involve two distinct interview types: multiple mini interviews and a group exercise.,All interviews are hosted on the campus of UT Tyler SOM.,No.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,144,84,174.163,TX,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Two 30-minute (one-on- one) interviews by faculty (who have the entire application) as well as senior medical students (who have essays and experiences.) The interview setting is a friendly and conversational dialogue.,July 2026,"The Long School of Medicine Interview Day offers applicants an opportunity to interact with several faculty members and many students from all levels. It is an informative and welcoming day, prioritizing the reduction of applicants' stress. The applicant will learn about the modernized and progressive curriculum, the strong support systems, tour the campus virtually with student guides, and have many opportunities to get questions answered. It is a wonderful opportunity to experience the friendly, cooperative, and supportive environment of the school.",Regional interviews are not offered.,"The Interview Day and interviews are virtual, via a Zoom platform. In some circumstances, alternative modalities can be arranged to accommodate the applicant.",
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,145,84,87.162,TX,University of Houston Tilman J. Fertitta Family College of Medicine,University of Houston Tilman J. Fertitta Family College of Medicine,Virtual Interactive (Group) Interview Virtual Individual MMI,"August 1, 2026",All interviews will be virtual for EY27. On campus experiences will be de- coupled from Interactive and MMI sessions. Candidates will schedule their on campus dates after they have completed the virtual interviews.,N/A,Yes,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,146,86,618.166,TX,University of Texas at Austin Dell Medical School,University of Texas at Austin Dell Medical School,Interviews employ innovation and traditional formats.,Interview invitations may be sent as early as June and will continue on a rolling basis,The interview process is designed to identify unique experiences and/or perspectives that the candidate can contribute to their class and community.,no,All interviews will be conducted virtually.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,147,86,216.166,TX,University of Texas Medical Branch John Sealy School of Medicine,University of Texas Medical Branch John Sealy School of Medicine,Multiple Mini Interviews via Kira Talent Platform. Additional information sent to candidates.,July 2026,"Applicants must be invited for a virtual interview to be considered for admission. Interviews are held on Tuesdays, Wednesdays, and Thursdays. Approximately 56 applicants are interviewed weekly utilizing a Multiple Mini Interview (MMI) format. The JSSOM MMI will consist of seven 7- minute interviews. Applicants receive 3 minutes to read a scenario before each interview. Interviewers consist of faculty, staff, residents, and students. During one of the interviews, applicants have an opportunity to sell themselves, discuss interest in JSSOM, and ask questions of our faculty. Each applicant is required to attend an Interview Orientation. Orientation takes place the Friday prior to the applicant's scheduled interview day. The virtual orientation includes a welcome, curriculum presentation, campus tour, and student panel discussion followed by multiple mini-interviews. The school also hosts in- person campus preview days (Dec-Jan) and a second look program called Spring Peek in March/April.",Regional interviews are not available.,Video interviews are the only option.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,148,88,303.163,TX,University of Texas Rio Grande Valley School of Medicine,University of Texas Rio Grande Valley School of Medicine,"For the entry year 2027, there will be two different interviewing methods. An in-person group interview will be conducted first, followed by two 30-minute interviews via Zoom on a set date.",July 2026,"Interview Process UTRGV School of Medicine conducts interviews both in person and online from August through January. Group interviews are in person on Fridays or Saturdays in Edinburg, while online interviews are Monday through Friday. Interview Invitations Applicants are invited via email upon recommendation by the Admissions Committee. The group interview is required before selecting online interview dates in the UTRGV portal. Interview Days For Entry Year 2027 , interviews consist of: In-person group interview (half-day, includes presentations on financial aid, curriculum, and more). Two online interviews via Zoom ( 30 minutes each). Applicants must attend the group interview to remain in consideration. Online interviews are self- scheduled by date only, with efforts to group them in the morning or afternoon.",https://www.utrgv.ed u/som/admissions/int erview- process/index.htm,https://www.utrgv.ed u/som/admissions/int erview- process/index.htm,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,149,88,90.163,TX,University of Texas Southwestern Medical School,University of Texas Southwestern Medical School,"Online interviews for 2027 cycle; Traditional format with two 25-minute, back to back faculty interviews. Interview format is TBD for 2028 cycle.",July,"Interviews will be conducted beginning in August 2026 and will continue through mid January 2027. Interviews are held on Wednesdays and were conducted virtually for the 2026-27 cycle. The interview day consists of a virtual Medical School Overview presentation by an Associate Dean, student panel, and virtual campus tour video. Each candidate will be interviewed by two different faculty members in two 25-minute interviews. More information about the upcoming 2027-28 cycle will be posted in the Spring of 2027.",Regional interviews are not available.,Yes - Required for 2027 cycle. TBD for 2028 cycle.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,150,90,618.163,UT,Spencer Fox Eccles School of Medicine at the University of Utah,Spencer Fox Eccles School of Medicine at the University of Utah,In person interviews held at the Salt Lake City Medical Campus,August,Additional information regarding the interview day experience will be sent directly to each applicant upon being invited for an interview.,No regional interviews available,No video interview available,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,151,90,585.163,VA,Eastern Virginia Medical School,Eastern Virginia Medical School,Panel interviews.,August,https://www.odu.edu/easte rn-virginia-medical- school/interview-day,N/A,"Yes, via ZOOM must have a working camera.",
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,152,90,507.163,VA,University of Virginia School of Medicine,University of Virginia School of Medicine,"Two one-on-one, half-hour interviews in a virtual format.","July 29, 2026",Two 30 minute interviews are conducted - either by 2 faculty members or by 1 faculty member and a 4th year medical student. All interviewers are members of the Admissions Committee.,Regional interviews are not available.,The live interview required is virtual.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,153,90,375.162,VA,Virginia Commonwealth University School of Medicine,Virginia Commonwealth University School of Medicine,Virtual Multiple-Mini Interview (MMI),late July,"VCU School of Medicine conducts interviews using a virtual Multiple Mini Interview format. Interviews are conducted on select Tuesdays, Wednesdays, and/or Thursdays from August until March. All information regarding the interview day will be available in the MedAdmit portal for applicants who are selected for interview.",Regional interviews are not available.,The MMI format is conducted virtually.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,154,90,351.162,VA,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion School of Medicine,In-Person/MMI,Early August 2026,http://medicine.vtc.vt.edu/a dmissions/interview_day/,no,,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,155,90,246.162,VT,"Robert Larner, M.D., College of Medicine at the University of Vermont","Robert Larner, M.D., College of Medicine at the University of Vermont","Multiple mini-interviews with faculty, community leaders, and students. Candidates will also participate in a groujp problem solving activity.",July 2026,"The Larner College of Medicine will be offering virtual interviews. We hope to convey the collaborative and supportive environment of our campus to you through a variety of pre-recorded webinars, live zoom sessions, and the interview day activities.",Regional interviews are not available. All interviews are conducted online.,Our interviews will be virtual for the 2026-2027 cycle.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,156,90,150.162,WA,University of Washington School of Medicine,University of Washington School of Medicine,A three-member panel interviews each applicant. More information available at: https://www.uwmedicine.or g/school-of- medicine/admissions/interv iew,Invitations will go out in the beginning of September. Applicants at regional sites can expect an invitation at least three weeks before the interview week for their state.,"Applicants will have an opportunity to learn more about the University of Washington School of Medicine during their interview week. Activities include meeting students, faculty, and administrators who are part of the diverse UWSOM community.",All interviews are virtual (video) interviews.,All interviews will be virtual (video) interviews.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,157,90,90.161,WA,Washington State University Elson S. Floyd College of Medicine,Washington State University Elson S. Floyd College of Medicine,Virtual Hybrid: 4 asynchronous interviews with a live moderator and 2 live virtual traditional structured interviews.,July 2026,"In addition to the interviews, the virtual interview day will include a student panel and detailed information about the admissions process.",All interviews are conducted virtually.,We conduct a virtual interview season.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,158,92,546.163,WI,Medical College of Wisconsin,Medical College of Wisconsin,"Varies by campus location: -MCW-Milwaukee: two 1-1 open file interviews with student and faculty interviewers. -MCW-Central Wisconsin and MCW-Green Bay: one open file interview with a large panel including community members, students, and faculty.",Interview invitations are extended for all campuses as early as July.,"When invited to interview, you will also receive additional information via your secondary application portal and through email communications. Please visit our website or contact our office for additional information. https://www.mcw.edu/educ ation/medical- school/prospective- students/admissions",Interview day programming and interviews will be conducted virtually using Zoom.,Interview day programming and interviews will be conducted virtually using Zoom.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,159,92,378.163,WI,University of Wisconsin School of Medicine and Public Health,University of Wisconsin School of Medicine and Public Health,"One-on-one faculty/alumni interviews are 30 minutes. Additionally, there is a small-group discussion/interview. Applicants invited for interview will receive additional, detailed agendas about the interview program.",Early September,"In addition to candidate assessment, applicants learn about our curriculum, student life, our facilities, research, and what life in Madison, WI is like. The interview day is also an opportunity for applicants to connect with current medical students in informal social opportunities. Please visit this website for further information: https://www.med.wisc.edu/ education/md- program/admissions/intervi ew-day/",Regional interviews are not available.,Interviews are virtual (via Zoom). All live sessions are interactive.,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,160,94,267.163,WV,Marshall University Joan C. Edwards School of Medicine,Marshall University Joan C. Edwards School of Medicine,"Interviews are conversational and open‑file with one or two interviewers, typically last around 40-45 minutes.",Last week of August 2026,"PROBABLE INTERVIEW FORMAT FOR 2026 ENTERING CLASS • Applicants invited to interview participate in a live virtual interview conducted via a secure platform (e.g., Zoom/Teams) scheduled by the Admissions Office. You ’ ll enter a waiting room and then be placed into a breakout room with two interviewers. They alternate asking questions. The interview typically lasts around 40 - 45 minutes. After the interview portion, you return to the main session while the interviewers discuss your responses. Admissions staff then conclude with a brief wrap‑up and outline next steps. Applicants must attend a student session (virtual) within two weeks of the interview; a virtual faculty session is optional but recommended. Interview Requirements: All interviewees are required to complete and submit an Interview Agreement and provide a valid photo ID before the start of their interview.",All applicants who are selected for interviews will receive one live virtual interview.,Interviews are virtual via Zoom platform,
aamc_msar_interview_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/15_msar008-msar-interview-procedures.pdf,161,94,188.155,WV,West Virginia University School of Medicine,West Virginia University School of Medicine,Refer to our website for the most up-to-date information regarding our interview day: https://medicine.hsc.wvu.e du/md-admissions/,Interviews begin in September.,Refer to our website for the most up-to-date information regarding our interview day: https://medicine.hsc.wvu.e du/md-admissions/,Refer to our website for the most up-to- date information regarding our interview day: https://medicine.hsc. wvu.edu/md- admissions/,Refer to our website for the most up-to- date information regarding our interview day: https://medicine.hsc. wvu.edu/md- admissions/,
